0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
0.017718,1.4389,0.17651,0.017983,1.4394,0.17651,0.017669,1.4397,0.17651,0.017316,1.44,0.17651,0.016925,1.4402,0.17651,0.017443,1.4388,0.17651,0.017237,1.4393,0.17651,0.017152,1.4397,0.17651,0.016719,1.44,0.17651,0.016495,1.4403,0.17651,0.017157,1.4391,0.17651,0.016894,1.4395,0.17651,0.016636,1.4397,0.17651,0.01637,1.4403,0.17651,0.016108,1.4406,0.17651,0.016859,1.4397,0.17651,0.016307,1.4397,0.17651,0.016119,1.4397,0.17651,0.016273,1.4401,0.17651,0.015873,1.4407,0.17651,0.016102,1.4395,0.17651,0.015683,1.4395,0.17651,0.015603,1.4397,0.17651,0.015862,1.4401,0.17651,0.015791,1.4405,0.17651
